,est,y_sample,date
3345,149.05943416329396,143.9922,2017-05-17
3346,145.03772919026315,146.1869,2017-05-18
3347,146.31360039920062,146.6852,2017-05-19
3348,146.59905184302613,147.5765,2017-05-22
3349,147.4739709250359,147.3944,2017-05-23
3350,147.402182729449,146.9535,2017-05-24
3351,147.0593592878565,147.4615,2017-05-25
3352,147.43722314822656,147.2123,2017-05-26
3353,147.21936246773825,147.2698,2017-05-30
3354,147.28302523390965,146.3977,2017-05-31
3355,146.56975167107458,146.8002,2017-06-01
3356,146.80743926594727,148.9757,2017-06-02
3357,148.7604977107233,147.519,2017-06-05
3358,147.63739785640146,148.0173,2017-06-06
3359,148.06408779767415,148.899,2017-06-07
3360,148.79803005622253,148.5348,2017-06-08
3361,148.52812761560855,142.7751,2017-06-09
3362,143.98820151824546,139.3634,2017-06-12
3363,140.3702828840821,140.4847,2017-06-13
3364,140.5907264391696,139.1142,2017-06-14
3365,139.27914122308945,138.2805,2017-06-15
3366,138.51571056466375,136.3446,2017-06-16
3367,136.80962966041434,140.2451,2017-06-19
3368,139.990262424882,138.9705,2017-06-20
3369,138.94539978938923,139.7947,2017-06-21
3370,139.77647036823024,139.5647,2017-06-22
3371,139.57610725775623,140.1876,2017-06-23
3372,140.14329600066745,139.7467,2017-06-26
3373,139.78107461454792,137.7438,2017-06-27
3374,138.18414089860073,139.7563,2017-06-28
3375,139.7213533395603,137.6959,2017-06-29
3376,137.92380137035158,138.0217,2017-06-30
3377,138.19981208853167,138.0888,2017-07-05
3378,138.07886708702793,136.7854,2017-07-06
3379,137.0448695696733,138.175,2017-07-07
3380,138.1390253394102,139.0184,2017-07-10
3381,138.8761357743375,139.4688,2017-07-11
3382,139.40183265168207,139.6701,2017-07-12
3383,139.65111294213463,141.6155,2017-07-13
3384,141.45953951840582,142.8326,2017-07-14
3385,142.66573137818165,143.33100000000002,2017-07-17
3386,143.2886513262206,143.8293,2017-07-18
3387,143.7654160511431,144.7302,2017-07-19
3388,144.6408203221742,144.0785,2017-07-20
3389,144.14234146481348,144.0114,2017-07-21
3390,144.07590565153376,145.7556,2017-07-24
3391,145.62213950017227,146.3785,2017-07-25
3392,146.3200626563324,147.0685,2017-07-26
3393,146.97849777151134,144.2893,2017-07-27
3394,144.77598813711936,143.2735,2017-07-28
3395,143.69665301552504,142.5355,2017-07-31
3396,142.73243591511462,143.8006,2017-08-01
3397,143.71288199752541,150.5953,2017-08-02
3398,149.9233259871974,149.0907,2017-08-03
3399,149.18349924707303,149.8765,2017-08-04
3400,149.8675715433044,152.1957,2017-08-07
3401,151.95688481513486,153.4128,2017-08-08
3402,153.23551927849127,154.352,2017-08-09
3403,154.23594321705363,149.4548,2017-08-10
3404,150.32741670158296,151.5333,2017-08-11
3405,151.60689422786274,153.8138,2017-08-14
3406,153.51829590546166,155.4977,2017-08-15
3407,155.2277041454727,154.8722,2017-08-16
3408,154.84552539444513,151.8989,2017-08-17
3409,152.55144672640154,151.5525,2017-08-18
3410,151.86698657002515,151.2735,2017-08-21
3411,151.34472791098054,153.7464,2017-08-22
3412,153.5709023541197,153.9389,2017-08-23
3413,153.89876057637903,153.2557,2017-08-24
3414,153.37042933601037,153.8234,2017-08-25
3415,153.82794229572517,155.3726,2017-08-28
